"","orient","site",".value"
"698","top - bot","fb",-2.09227939923221
"699","top - bot","fb",-2.6208749103272
"700","top - bot","fb",-2.41632666578957
"701","top - bot","fb",-2.45006569172466
"702","top - bot","fb",-2.66525772964
"703","top - bot","fb",-1.37702751110391
"704","top - bot","fb",-1.89191174929208
"705","top - bot","fb",-1.77327350505045
"706","top - bot","fb",-2.44559557666326
"707","top - bot","fb",-1.82968338844969
"708","top - bot","fb",-2.12906700682296
"709","top - bot","fb",-2.00343564311203
"710","top - bot","fb",-2.41581769959735
"711","top - bot","fb",-2.44901440916024
"712","top - bot","fb",-2.55442542892671
"713","top - bot","fb",-2.44063407887811
"714","top - bot","fb",-2.25613834546007
"715","top - bot","fb",-2.17010504386535
"716","top - bot","fb",-2.1524750651464
"717","top - bot","fb",-2.03026068358336
"718","top - bot","fb",-2.15441329044644
"719","top - bot","fb",-1.78536188865328
"720","top - bot","fb",-1.5320083717635
"721","top - bot","fb",-1.15216191424183
"722","top - bot","fb",-1.10307019326421
"723","top - bot","fb",-1.51598103353025
"724","top - bot","fb",-1.71398403665226
"725","top - bot","fb",-1.68570284351568
"726","top - bot","fb",-1.60584171198023
"727","top - bot","fb",-1.51193653701208
"728","top - bot","fb",-1.34726865827398
"729","top - bot","fb",-1.2053710251453
"730","top - bot","fb",-1.34364183052164
"731","top - bot","fb",-0.925445697574984
"732","top - bot","fb",-1.98665495950744
"733","top - bot","fb",-2.61404916272651
"734","top - bot","fb",-2.59556917665324
"735","top - bot","fb",-2.29057224055207
"736","top - bot","fb",-1.90777449503918
"737","top - bot","fb",-1.8686617525518
"738","top - bot","fb",-1.81176177555092
"739","top - bot","fb",-1.99819036261262
"740","top - bot","fb",-1.56881828430761
"741","top - bot","fb",-2.01280825006184
"742","top - bot","fb",-2.00018442806636
"743","top - bot","fb",-1.96041969512281
"744","top - bot","fb",-1.5322108130295
"745","top - bot","fb",-1.61828350423957
"746","top - bot","fb",-0.970246150082097
"747","top - bot","fb",-1.39855037097396
"748","top - bot","fb",-1.47636247406645
"749","top - bot","fb",-1.67534735909382
"750","top - bot","fb",-1.68208073605269
"751","top - bot","fb",-1.92520540435662
"752","top - bot","fb",-2.12518432914195
"753","top - bot","fb",-2.01263264262305
"754","top - bot","fb",-1.60698179370492
"755","top - bot","fb",-1.71071846538758
"756","top - bot","fb",-2.16284843837631
"757","top - bot","fb",-2.12756553550946
"758","top - bot","fb",-1.88678710444272
"759","top - bot","fb",-2.03746938474705
"760","top - bot","fb",-1.97277260915231
"761","top - bot","fb",-1.46020504564978
"762","top - bot","fb",-1.46511273392236
"763","top - bot","fb",-1.81921663623785
"764","top - bot","fb",-1.71165272488469
"765","top - bot","fb",-1.81135795701359
"766","top - bot","fb",-1.62005874857245
"767","top - bot","fb",-1.38760255415347
"768","top - bot","fb",-1.80143716824932
"769","top - bot","fb",-1.79338135290205
"770","top - bot","fb",-1.6981670711268
"771","top - bot","fb",-1.82710849450025
"772","top - bot","fb",-1.69318524133282
"773","top - bot","fb",-2.36839949384696
"774","top - bot","fb",-2.16859827330575
"775","top - bot","fb",-2.09931681856805
"776","top - bot","fb",-1.68995299759096
"777","top - bot","fb",-2.38004413129152
"778","top - bot","fb",-2.53054738862489
"779","top - bot","fb",-2.46143879445739
"780","top - bot","fb",-2.08867735576626
"781","top - bot","fb",-2.17331998744479
"782","top - bot","fb",-2.41758851884535
"783","top - bot","fb",-2.02514119798042
"784","top - bot","fb",-2.49250967519506
"785","top - bot","fb",-2.28002734347743
"786","top - bot","fb",-2.64357030162039
"787","top - bot","fb",-2.1797994329042
"788","top - bot","fb",-2.07852085186485
"789","top - bot","fb",-2.41298379661135
"790","top - bot","fb",-2.77367546615954
"791","top - bot","fb",-2.16783820851755
"792","top - bot","fb",-2.31437562902542
"793","top - bot","fb",-2.34475966727452
"794","top - bot","fb",-2.35068135350175
"795","top - bot","fb",-2.21792598065018
"796","top - bot","fb",-2.37295309843379
"797","top - bot","fb",-2.52944943547712
"798","top - bot","fb",-2.24165631046103
"799","top - bot","fb",-2.22457252331513
"800","top - bot","fb",-2.0745838871141
"801","top - bot","fb",-2.02414562950543
"802","top - bot","fb",-2.06476443734834
"803","top - bot","fb",-1.87838905780032
"804","top - bot","fb",-1.90747401446458
"805","top - bot","fb",-1.86936704384125
"806","top - bot","fb",-1.63609402890224
"807","top - bot","fb",-1.61094685306863
"808","top - bot","fb",-1.67732198702387
"809","top - bot","fb",-1.36233467236707
"810","top - bot","fb",-1.46098135303675
"811","top - bot","fb",-1.0999124903325
"812","top - bot","fb",-1.3933589195499
"813","top - bot","fb",-1.69579432127276
"814","top - bot","fb",-1.36053136854879
"815","top - bot","fb",-1.62295294273866
"816","top - bot","fb",-1.79409453893796
"817","top - bot","fb",-2.09124018451494
"818","top - bot","fb",-1.29975807176838
"819","top - bot","fb",-1.44438321556397
"820","top - bot","fb",-1.26312527056131
"821","top - bot","fb",-1.51939734239663
"822","top - bot","fb",-1.49058895774983
"823","top - bot","fb",-1.92803830249277
"824","top - bot","fb",-1.34418497947956
"825","top - bot","fb",-1.31502527034874
"826","top - bot","fb",-1.26847256085126
"827","top - bot","fb",-1.54653956288641
"828","top - bot","fb",-1.60828016421116
"829","top - bot","fb",-1.80440383206681
"830","top - bot","fb",-1.74785833215157
"831","top - bot","fb",-2.05963382724556
"832","top - bot","fb",-1.99950707661199
"833","top - bot","fb",-2.12359954236786
"834","top - bot","fb",-2.35258670617948
"835","top - bot","fb",-2.57060537166012
"836","top - bot","fb",-2.66244786473405
"837","top - bot","fb",-2.20590243269925
"838","top - bot","fb",-2.24312990255765
"839","top - bot","fb",-2.24769071377311
"840","top - bot","fb",-1.77432060812942
"841","top - bot","fb",-1.92863547970287
"842","top - bot","fb",-2.09539874172433
"843","top - bot","fb",-2.00468478982959
"844","top - bot","fb",-1.70975776588599
"845","top - bot","fb",-1.80570888880922
"846","top - bot","fb",-1.63421925898685
"847","top - bot","fb",-2.3347908184779
"848","top - bot","fb",-2.29492792365389
"849","top - bot","fb",-2.5742752944291
"850","top - bot","fb",-1.77691352215158
"851","top - bot","fb",-1.86295303492505
"852","top - bot","fb",-1.20393258577724
"853","top - bot","fb",-1.39287675336283
"854","top - bot","fb",-1.49239275567693
"855","top - bot","fb",-1.67272089032205
"856","top - bot","fb",-1.1713237501462
"857","top - bot","fb",-1.51018286870762
"858","top - bot","fb",-1.57673705802781
"859","top - bot","fb",-1.74215615786399
"860","top - bot","fb",-1.38242950558718
"861","top - bot","fb",-1.62692075469164
"862","top - bot","fb",-1.34397802324063
"863","top - bot","fb",-1.66897434315722
"864","top - bot","fb",-2.06476960599162
"865","top - bot","fb",-1.9963636950377
"866","top - bot","fb",-1.95930076113573
"867","top - bot","fb",-1.95130221288057
"868","top - bot","fb",-1.54395734457781
"869","top - bot","fb",-1.40638950381625
"870","top - bot","fb",-1.2733470004989
"871","top - bot","fb",-1.2693140908983
"872","top - bot","fb",-1.83915747059569
"873","top - bot","fb",-1.9446223413909
"874","top - bot","fb",-1.64789824298362
"875","top - bot","fb",-1.91378837954021
"876","top - bot","fb",-2.33484665830661
"877","top - bot","fb",-2.37478968621686
"878","top - bot","fb",-2.53378136065467
"879","top - bot","fb",-2.41182222615699
"880","top - bot","fb",-2.01204249519543
"881","top - bot","fb",-2.27421635901274
"882","top - bot","fb",-2.10174965312579
"883","top - bot","fb",-2.04808791966571
"884","top - bot","fb",-1.76030278588557
"885","top - bot","fb",-1.63764386469434
"886","top - bot","fb",-1.54901736584792
"887","top - bot","fb",-1.75084750312563
"888","top - bot","fb",-1.66321928841398
"889","top - bot","fb",-1.48042853190114
"890","top - bot","fb",-1.32626871954009
"891","top - bot","fb",-1.46291001127526
"892","top - bot","fb",-1.38706003361216
"893","top - bot","fb",-1.67915735921223
"894","top - bot","fb",-1.46103318724247
"895","top - bot","fb",-1.53230431081845
"896","top - bot","fb",-2.07449591729807
"897","top - bot","fb",-1.31798375999913
"898","top - bot","fb",-1.43299678358612
"899","top - bot","fb",-1.4362565981933
"900","top - bot","fb",-0.640561260332393
"901","top - bot","fb",-3.34561450932148
"902","top - bot","fb",-2.19161209111054
"903","top - bot","fb",-2.33141206372235
"904","top - bot","fb",-2.380494292491
"905","top - bot","fb",-2.24812640935299
"906","top - bot","fb",-2.4174289202092
"907","top - bot","fb",-2.43162468859222
"908","top - bot","fb",-2.71168008797806
"909","top - bot","fb",-2.50769877223092
"910","top - bot","fb",-2.59320977983174
"911","top - bot","fb",-2.64698038016681
"912","top - bot","fb",-2.73996339635445
"913","top - bot","fb",-2.79194336638257
"914","top - bot","fb",-2.65578148555363
"915","top - bot","fb",-2.27330236246523
"916","top - bot","fb",-2.63187217403288
"917","top - bot","fb",-2.65086687046001
"918","top - bot","fb",-2.95943993948777
"919","top - bot","fb",-2.39479864562918
"920","top - bot","fb",-3.04327452376069
"921","top - bot","fb",-2.98888859728825
"922","top - bot","fb",-2.19062925876915
"923","top - bot","fb",-2.39458193538535
"924","top - bot","fb",-1.96962578584271
"925","top - bot","fb",-2.42945008577791
"926","top - bot","fb",-2.00771052728604
"927","top - bot","fb",-1.77713929358545
"928","top - bot","fb",-1.50587690900056
"929","top - bot","fb",-2.30402185907349
"930","top - bot","fb",-2.40207983001885
"931","top - bot","fb",-2.74463080139561
"932","top - bot","fb",-2.74812860906478
"933","top - bot","fb",-2.22686922225536
"934","top - bot","fb",-1.94041623960812
"935","top - bot","fb",-1.44329502842013
"936","top - bot","fb",-1.6072784941263
"937","top - bot","fb",-2.01983456557317
"938","top - bot","fb",-1.73308009693173
"939","top - bot","fb",-1.39200616884166
"940","top - bot","fb",-1.37947369743211
"941","top - bot","fb",-1.3578616134078
"942","top - bot","fb",-1.22949776885369
"943","top - bot","fb",-1.05145008521197
"944","top - bot","fb",-1.30722389086142
"945","top - bot","fb",-0.798323807276256
"946","top - bot","fb",-1.32948099530636
"947","top - bot","fb",-1.3034256871487
"948","top - bot","fb",-1.13707134881492
"949","top - bot","fb",-1.91334592101151
"950","top - bot","fb",-2.00234196648039
"951","top - bot","fb",-2.10928439345532
"952","top - bot","fb",-1.81433167988648
"953","top - bot","fb",-1.34931139434187
"954","top - bot","fb",-1.96995997905495
"955","top - bot","fb",-2.13010804257837
"956","top - bot","fb",-2.19086117186007
"957","top - bot","fb",-2.28210638848268
"958","top - bot","fb",-2.46929689847288
"959","top - bot","fb",-2.46913733984903
"960","top - bot","fb",-2.55319538356279
"961","top - bot","fb",-1.8235102173989
"962","top - bot","fb",-1.86159110754133
"963","top - bot","fb",-1.71467303092216
"964","top - bot","fb",-1.65988747317396
"965","top - bot","fb",-1.66631610827275
"966","top - bot","fb",-1.75026786435645
"967","top - bot","fb",-1.74891639058769
"968","top - bot","fb",-1.69100167271374
"969","top - bot","fb",-1.39062483425408
"970","top - bot","fb",-1.38431630367578
"971","top - bot","fb",-1.01835027241704
"972","top - bot","fb",-1.62373875404004
"973","top - bot","fb",-2.50404055747068
"974","top - bot","fb",-2.53842469467215
"975","top - bot","fb",-2.405797507273
"976","top - bot","fb",-2.31533559426094
"977","top - bot","fb",-2.2590765594052
"978","top - bot","fb",-1.90285535712921
"979","top - bot","fb",-1.83946554289286
"980","top - bot","fb",-1.72223918705303
"981","top - bot","fb",-1.72314145953398
"982","top - bot","fb",-1.8382179126654
"983","top - bot","fb",-1.96230951398453
"984","top - bot","fb",-1.78276076857633
"985","top - bot","fb",-1.81279994472044
"986","top - bot","fb",-2.61212140770734
"987","top - bot","fb",-2.49989981367141
"988","top - bot","fb",-2.47666799657148
"989","top - bot","fb",-2.48185081888491
"990","top - bot","fb",-3.05506374954479
"991","top - bot","fb",-1.95227809056612
"992","top - bot","fb",-2.61420266785676
"993","top - bot","fb",-1.87068257483928
"994","top - bot","fb",-2.05706064958682
"995","top - bot","fb",-1.31470637579989
"996","top - bot","fb",-1.6387123657391
"997","top - bot","fb",-1.31123943261823
"998","top - bot","fb",-1.55898272903554
"999","top - bot","fb",-1.74201182991046
"1000","top - bot","fb",-1.68183990943258
"1001","top - bot","fb",-1.80164046807292
"1002","top - bot","fb",-2.02656652685793
"1003","top - bot","fb",-2.16025288036491
"1004","top - bot","fb",-1.65626795761468
"1005","top - bot","fb",-1.68081860226639
"1006","top - bot","fb",-1.65955802103716
"1007","top - bot","fb",-1.66851125036208
"1008","top - bot","fb",-1.61665889336469
"1009","top - bot","fb",-1.24228843914303
"1010","top - bot","fb",-1.19062989709129
"1011","top - bot","fb",-1.00310828699214
"1012","top - bot","fb",-1.22486542393988
"1013","top - bot","fb",-1.15621938106415
"1014","top - bot","fb",-1.39300837882089
"1015","top - bot","fb",-1.49198820742499
"1016","top - bot","fb",-2.10291036964699
"1017","top - bot","fb",-1.75898444474663
"1018","top - bot","fb",-1.57942250285228
"1019","top - bot","fb",-2.79178419029402
"1020","top - bot","fb",-2.16810497292865
"1021","top - bot","fb",-1.88925802284724
"1022","top - bot","fb",-1.90481138245078
"1023","top - bot","fb",-1.96705036143154
"1024","top - bot","fb",-2.37577997624318
"1025","top - bot","fb",-1.88040625052832
"1026","top - bot","fb",-2.04078483661848
"1027","top - bot","fb",-2.19997740188951
"1028","top - bot","fb",-1.54011991092607
"1029","top - bot","fb",-1.64790668335936
"1030","top - bot","fb",-1.29787659201331
"1031","top - bot","fb",-1.58214549778471
"1032","top - bot","fb",-1.38760708126104
"1033","top - bot","fb",-1.62932591106986
"1034","top - bot","fb",-1.68010743708816
"1035","top - bot","fb",-1.27406091947414
"1036","top - bot","fb",-1.16215376969569
"1037","top - bot","fb",-1.20853445039894
"1038","top - bot","fb",-1.67668674878022
"1039","top - bot","fb",-1.80133515899153
"1040","top - bot","fb",-2.14033461576631
"1041","top - bot","fb",-1.80274817125891
"1042","top - bot","fb",-1.94614789340507
"1043","top - bot","fb",-1.82001712453923
"1044","top - bot","fb",-1.82022045904339
"1045","top - bot","fb",-1.48828995174864
"1046","top - bot","fb",-2.06313210811463
"1047","top - bot","fb",-2.20670520188407
"1048","top - bot","fb",-2.13837504850326
"1049","top - bot","fb",-1.75887539395704
"1050","top - bot","fb",-1.34539899359834
"1051","top - bot","fb",-1.71354848240583
"1052","top - bot","fb",-2.05855540461686
"1053","top - bot","fb",-2.49274314273322
"1054","top - bot","fb",-2.66971724490522
"1055","top - bot","fb",-1.93612361647014
"1056","top - bot","fb",-1.96396485155429
"1057","top - bot","fb",-2.21570540055931
"1058","top - bot","fb",-2.48178760931519
"1059","top - bot","fb",-2.51518528188501
"1060","top - bot","fb",-2.37294477261781
"1061","top - bot","fb",-2.21993208544851
"1062","top - bot","fb",-1.69137143728596
"1063","top - bot","fb",-1.42577682713518
"1064","top - bot","fb",-1.73329240912574
"1065","top - bot","fb",-1.86419642758622
"1066","top - bot","fb",-1.77511939665473
"1067","top - bot","fb",-1.60922008951118
"1068","top - bot","fb",-1.39866168619687
"1069","top - bot","fb",-1.64012560023912
"1070","top - bot","fb",-1.50365368429469
"1071","top - bot","fb",-1.0751935406901
"1072","top - bot","fb",-1.05534596736417
"1073","top - bot","fb",-1.10456366469327
"1074","top - bot","fb",-1.19635287221997
